
 Training with SGD
Epoch 1 | Train Loss: 2.2945 | Val Acc: 0.1722
Epoch 2 | Train Loss: 2.2842 | Val Acc: 0.2503
Epoch 3 | Train Loss: 2.2699 | Val Acc: 0.3720
Epoch 4 | Train Loss: 2.2478 | Val Acc: 0.4619
Epoch 5 | Train Loss: 2.2117 | Val Acc: 0.5072
Epoch 6 | Train Loss: 2.1489 | Val Acc: 0.5246
Epoch 7 | Train Loss: 2.0351 | Val Acc: 0.5435
Epoch 8 | Train Loss: 1.8355 | Val Acc: 0.6040
Epoch 9 | Train Loss: 1.5393 | Val Acc: 0.6910
Epoch 10 | Train Loss: 1.2079 | Val Acc: 0.7491
