
 Training with CROSS_ENTROPY
Epoch 1 | Train Loss: 0.1912 | Val Acc: 0.9431
Epoch 2 | Train Loss: 0.1399 | Val Acc: 0.9549
Epoch 3 | Train Loss: 0.1121 | Val Acc: 0.9609
Epoch 4 | Train Loss: 0.0925 | Val Acc: 0.9654
Epoch 5 | Train Loss: 0.0785 | Val Acc: 0.9666
Epoch 6 | Train Loss: 0.0713 | Val Acc: 0.9678
Epoch 7 | Train Loss: 0.0586 | Val Acc: 0.9700
Epoch 8 | Train Loss: 0.0552 | Val Acc: 0.9698
Epoch 9 | Train Loss: 0.0511 | Val Acc: 0.9700
Epoch 10 | Train Loss: 0.0439 | Val Acc: 0.9720
