
--- Training with MSE ---
Epoch 1 | Train Loss: 0.0103 | Val Acc: 0.9332
Epoch 2 | Train Loss: 0.0079 | Val Acc: 0.9488
Epoch 3 | Train Loss: 0.0058 | Val Acc: 0.9606
Epoch 4 | Train Loss: 0.0053 | Val Acc: 0.9607
Epoch 5 | Train Loss: 0.0037 | Val Acc: 0.9700
Epoch 6 | Train Loss: 0.0041 | Val Acc: 0.9655
Epoch 7 | Train Loss: 0.0031 | Val Acc: 0.9691
Epoch 8 | Train Loss: 0.0030 | Val Acc: 0.9706
Epoch 9 | Train Loss: 0.0027 | Val Acc: 0.9705
Epoch 10 | Train Loss: 0.0028 | Val Acc: 0.9707
