
--- Training with CROSS_ENTROPY ---
Epoch 1 | Train Loss: 0.1950 | Val Acc: 0.9421
Epoch 2 | Train Loss: 0.1421 | Val Acc: 0.9536
Epoch 3 | Train Loss: 0.1166 | Val Acc: 0.9582
Epoch 4 | Train Loss: 0.0942 | Val Acc: 0.9630
Epoch 5 | Train Loss: 0.0817 | Val Acc: 0.9648
Epoch 6 | Train Loss: 0.0731 | Val Acc: 0.9674
Epoch 7 | Train Loss: 0.0637 | Val Acc: 0.9686
Epoch 8 | Train Loss: 0.0580 | Val Acc: 0.9688
Epoch 9 | Train Loss: 0.0541 | Val Acc: 0.9691
Epoch 10 | Train Loss: 0.0483 | Val Acc: 0.9701
