
 Training with NADAM
Epoch 1 | Train Loss: 0.1662 | Val Acc: 0.9499
Epoch 2 | Train Loss: 0.1017 | Val Acc: 0.9655
Epoch 3 | Train Loss: 0.0682 | Val Acc: 0.9715
Epoch 4 | Train Loss: 0.0644 | Val Acc: 0.9715
Epoch 5 | Train Loss: 0.0505 | Val Acc: 0.9704
Epoch 6 | Train Loss: 0.0847 | Val Acc: 0.9624
Epoch 7 | Train Loss: 0.0460 | Val Acc: 0.9719
Epoch 8 | Train Loss: 0.0428 | Val Acc: 0.9724
Epoch 9 | Train Loss: 0.0328 | Val Acc: 0.9747
Epoch 10 | Train Loss: 0.0180 | Val Acc: 0.9765
