
 Training with MSE
Epoch 1 | Train Loss: 0.1189 | Val Acc: 0.9231
Epoch 2 | Train Loss: 0.0897 | Val Acc: 0.9370
Epoch 3 | Train Loss: 0.0731 | Val Acc: 0.9474
Epoch 4 | Train Loss: 0.0603 | Val Acc: 0.9549
Epoch 5 | Train Loss: 0.0522 | Val Acc: 0.9599
Epoch 6 | Train Loss: 0.0469 | Val Acc: 0.9629
Epoch 7 | Train Loss: 0.0418 | Val Acc: 0.9645
Epoch 8 | Train Loss: 0.0382 | Val Acc: 0.9659
Epoch 9 | Train Loss: 0.0358 | Val Acc: 0.9665
Epoch 10 | Train Loss: 0.0342 | Val Acc: 0.9653
