
 Training with NAG
Epoch 1 | Train Loss: 1.1681 | Val Acc: 0.7223
Epoch 2 | Train Loss: 0.4582 | Val Acc: 0.8702
Epoch 3 | Train Loss: 0.3746 | Val Acc: 0.8923
Epoch 4 | Train Loss: 0.3345 | Val Acc: 0.9037
Epoch 5 | Train Loss: 0.3036 | Val Acc: 0.9137
Epoch 6 | Train Loss: 0.2766 | Val Acc: 0.9197
Epoch 7 | Train Loss: 0.2527 | Val Acc: 0.9270
Epoch 8 | Train Loss: 0.2313 | Val Acc: 0.9332
Epoch 9 | Train Loss: 0.2127 | Val Acc: 0.9386
Epoch 10 | Train Loss: 0.1964 | Val Acc: 0.9432
