
 Training with CROSS_ENTROPY
Epoch 1 | Train Loss: 0.1996 | Val Acc: 0.9392
Epoch 2 | Train Loss: 0.1385 | Val Acc: 0.9559
Epoch 3 | Train Loss: 0.1097 | Val Acc: 0.9631
Epoch 4 | Train Loss: 0.0952 | Val Acc: 0.9638
Epoch 5 | Train Loss: 0.0838 | Val Acc: 0.9657
Epoch 6 | Train Loss: 0.0721 | Val Acc: 0.9682
Epoch 7 | Train Loss: 0.0636 | Val Acc: 0.9698
Epoch 8 | Train Loss: 0.0576 | Val Acc: 0.9711
Epoch 9 | Train Loss: 0.0504 | Val Acc: 0.9719
Epoch 10 | Train Loss: 0.0456 | Val Acc: 0.9724
