[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 4 but 'hidden_size' provided 1 values ([128]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 4 hidden layers and hidden sizes [128]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 1.8017, Train Acc: 0.0990 - Val Loss: 1.7982, Val Acc: 0.1009
Epoch 2/10 - Train Loss: 1.8027, Train Acc: 0.0983 - Val Loss: 1.8084, Val Acc: 0.0958
Epoch 3/10 - Train Loss: 1.8017, Train Acc: 0.0989 - Val Loss: 1.7982, Val Acc: 0.1009
Epoch 4/10 - Train Loss: 1.8027, Train Acc: 0.0992 - Val Loss: 1.8084, Val Acc: 0.0958
Epoch 5/10 - Train Loss: 1.8017, Train Acc: 0.0979 - Val Loss: 1.7982, Val Acc: 0.1009
Epoch 6/10 - Train Loss: 1.8053, Train Acc: 0.0992 - Val Loss: 1.8036, Val Acc: 0.0982
Epoch 7/10 - Train Loss: 1.8017, Train Acc: 0.0997 - Val Loss: 1.7982, Val Acc: 0.1009
Epoch 8/10 - Train Loss: 1.8017, Train Acc: 0.0997 - Val Loss: 1.7982, Val Acc: 0.1009
Epoch 9/10 - Train Loss: 1.8017, Train Acc: 0.0984 - Val Loss: 1.7982, Val Acc: 0.1009
Epoch 10/10 - Train Loss: 1.8027, Train Acc: 0.0974 - Val Loss: 1.8084, Val Acc: 0.0958
