
 Training with CROSS_ENTROPY
Epoch 1 | Train Loss: 0.1966 | Val Acc: 0.9404
Epoch 2 | Train Loss: 0.1323 | Val Acc: 0.9580
Epoch 3 | Train Loss: 0.0995 | Val Acc: 0.9638
Epoch 4 | Train Loss: 0.0823 | Val Acc: 0.9663
Epoch 5 | Train Loss: 0.0718 | Val Acc: 0.9679
Epoch 6 | Train Loss: 0.0689 | Val Acc: 0.9667
Epoch 7 | Train Loss: 0.0610 | Val Acc: 0.9678
Epoch 8 | Train Loss: 0.0550 | Val Acc: 0.9689
Epoch 9 | Train Loss: 0.0491 | Val Acc: 0.9711
Epoch 10 | Train Loss: 0.0605 | Val Acc: 0.9658
