
 Training with ADAM
Epoch 1 | Train Loss: 0.1463 | Val Acc: 0.9574
Epoch 2 | Train Loss: 0.0826 | Val Acc: 0.9705
Epoch 3 | Train Loss: 0.0671 | Val Acc: 0.9714
Epoch 4 | Train Loss: 0.0545 | Val Acc: 0.9733
Epoch 5 | Train Loss: 0.0582 | Val Acc: 0.9706
Epoch 6 | Train Loss: 0.1024 | Val Acc: 0.9560
Epoch 7 | Train Loss: 0.0420 | Val Acc: 0.9722
Epoch 8 | Train Loss: 0.0594 | Val Acc: 0.9692
Epoch 9 | Train Loss: 0.0329 | Val Acc: 0.9724
Epoch 10 | Train Loss: 0.0774 | Val Acc: 0.9616
