[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 4 but 'hidden_size' provided 1 values ([128]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 4 hidden layers and hidden sizes [128]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 0.9033, Train Acc: 0.1044 - Val Loss: 0.9036, Val Acc: 0.1028
Epoch 2/10 - Train Loss: 0.9008, Train Acc: 0.1044 - Val Loss: 0.9009, Val Acc: 0.1028
Epoch 3/10 - Train Loss: 0.9000, Train Acc: 0.1044 - Val Loss: 0.9001, Val Acc: 0.1028
Epoch 4/10 - Train Loss: 0.8998, Train Acc: 0.1085 - Val Loss: 0.8998, Val Acc: 0.1135
Epoch 5/10 - Train Loss: 0.8997, Train Acc: 0.1124 - Val Loss: 0.8997, Val Acc: 0.1135
Epoch 6/10 - Train Loss: 0.8997, Train Acc: 0.1124 - Val Loss: 0.8997, Val Acc: 0.1135
Epoch 7/10 - Train Loss: 0.8997, Train Acc: 0.1124 - Val Loss: 0.8997, Val Acc: 0.1135
Epoch 8/10 - Train Loss: 0.8997, Train Acc: 0.1124 - Val Loss: 0.8997, Val Acc: 0.1135
Epoch 9/10 - Train Loss: 0.8997, Train Acc: 0.1124 - Val Loss: 0.8997, Val Acc: 0.1135
Epoch 10/10 - Train Loss: 0.8997, Train Acc: 0.1124 - Val Loss: 0.8997, Val Acc: 0.1135
