[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 5 but 'hidden_size' provided 1 values ([128]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 5 hidden layers and hidden sizes [128]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 0.9000, Train Acc: 0.1074 - Val Loss: 0.9001, Val Acc: 0.1135
Epoch 2/10 - Train Loss: 0.9003, Train Acc: 0.1089 - Val Loss: 0.9003, Val Acc: 0.0982
Epoch 3/10 - Train Loss: 0.9002, Train Acc: 0.1074 - Val Loss: 0.9003, Val Acc: 0.1135
Epoch 4/10 - Train Loss: 0.8999, Train Acc: 0.1072 - Val Loss: 0.8999, Val Acc: 0.1135
Epoch 5/10 - Train Loss: 0.8999, Train Acc: 0.1088 - Val Loss: 0.8999, Val Acc: 0.1135
Epoch 6/10 - Train Loss: 0.9002, Train Acc: 0.1076 - Val Loss: 0.9001, Val Acc: 0.1032
Epoch 7/10 - Train Loss: 0.8999, Train Acc: 0.1082 - Val Loss: 0.8998, Val Acc: 0.1135
Epoch 8/10 - Train Loss: 0.8998, Train Acc: 0.1083 - Val Loss: 0.8998, Val Acc: 0.1135
Epoch 9/10 - Train Loss: 0.9002, Train Acc: 0.1090 - Val Loss: 0.9002, Val Acc: 0.1135
Epoch 10/10 - Train Loss: 0.8999, Train Acc: 0.1073 - Val Loss: 0.8999, Val Acc: 0.1135
