
 Training with SGD
Epoch 1 | Train Loss: 2.2921 | Val Acc: 0.1616
Epoch 2 | Train Loss: 2.2805 | Val Acc: 0.2673
Epoch 3 | Train Loss: 2.2641 | Val Acc: 0.3581
Epoch 4 | Train Loss: 2.2388 | Val Acc: 0.4353
Epoch 5 | Train Loss: 2.1972 | Val Acc: 0.4808
Epoch 6 | Train Loss: 2.1243 | Val Acc: 0.5025
Epoch 7 | Train Loss: 1.9918 | Val Acc: 0.5198
Epoch 8 | Train Loss: 1.7723 | Val Acc: 0.5439
Epoch 9 | Train Loss: 1.4807 | Val Acc: 0.6179
Epoch 10 | Train Loss: 1.1910 | Val Acc: 0.6957
