[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 4 but 'hidden_size' provided 1 values ([64]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 4 hidden layers and hidden sizes [64]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 0.9000, Train Acc: 0.1076 - Val Loss: 0.9001, Val Acc: 0.1135
Epoch 2/10 - Train Loss: 0.9000, Train Acc: 0.1077 - Val Loss: 0.8999, Val Acc: 0.1135
Epoch 3/10 - Train Loss: 0.9005, Train Acc: 0.1083 - Val Loss: 0.9004, Val Acc: 0.1135
Epoch 4/10 - Train Loss: 0.9000, Train Acc: 0.1066 - Val Loss: 0.9000, Val Acc: 0.0980
Epoch 5/10 - Train Loss: 0.9000, Train Acc: 0.1090 - Val Loss: 0.8999, Val Acc: 0.1135
Epoch 6/10 - Train Loss: 0.8999, Train Acc: 0.1083 - Val Loss: 0.8999, Val Acc: 0.1135
Epoch 7/10 - Train Loss: 0.8998, Train Acc: 0.1087 - Val Loss: 0.8998, Val Acc: 0.1135
Epoch 8/10 - Train Loss: 0.9001, Train Acc: 0.1080 - Val Loss: 0.9003, Val Acc: 0.1010
Epoch 9/10 - Train Loss: 0.9000, Train Acc: 0.1080 - Val Loss: 0.8999, Val Acc: 0.1135
Epoch 10/10 - Train Loss: 0.8998, Train Acc: 0.1082 - Val Loss: 0.8998, Val Acc: 0.1135
