[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 2 but 'hidden_size' provided 1 values ([128]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 2 hidden layers and hidden sizes [128]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 0.8999, Train Acc: 0.1196 - Val Loss: 0.8999, Val Acc: 0.1135
Epoch 2/10 - Train Loss: 0.8997, Train Acc: 0.1124 - Val Loss: 0.8997, Val Acc: 0.1135
Epoch 3/10 - Train Loss: 0.8996, Train Acc: 0.1124 - Val Loss: 0.8996, Val Acc: 0.1135
Epoch 4/10 - Train Loss: 0.8994, Train Acc: 0.1124 - Val Loss: 0.8994, Val Acc: 0.1135
Epoch 5/10 - Train Loss: 0.8993, Train Acc: 0.1124 - Val Loss: 0.8993, Val Acc: 0.1135
Epoch 6/10 - Train Loss: 0.8991, Train Acc: 0.1124 - Val Loss: 0.8991, Val Acc: 0.1135
Epoch 7/10 - Train Loss: 0.8989, Train Acc: 0.1124 - Val Loss: 0.8988, Val Acc: 0.1135
Epoch 8/10 - Train Loss: 0.8986, Train Acc: 0.1124 - Val Loss: 0.8985, Val Acc: 0.1135
Epoch 9/10 - Train Loss: 0.8982, Train Acc: 0.1124 - Val Loss: 0.8981, Val Acc: 0.1135
Epoch 10/10 - Train Loss: 0.8977, Train Acc: 0.1139 - Val Loss: 0.8976, Val Acc: 0.1217
