[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 3 but 'hidden_size' provided 1 values ([128]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 3 hidden layers and hidden sizes [128]
Loaded previous global best accuracy: 0.9764
Starting training
Epoch 1/10 - Train Loss: 2.3019, Train Acc: 0.1116 - Val Loss: 2.3017, Val Acc: 0.1135
Epoch 2/10 - Train Loss: 2.3010, Train Acc: 0.1117 - Val Loss: 2.3007, Val Acc: 0.1135
Epoch 3/10 - Train Loss: 2.3010, Train Acc: 0.1119 - Val Loss: 2.3008, Val Acc: 0.1135
Epoch 4/10 - Train Loss: 2.3013, Train Acc: 0.1119 - Val Loss: 2.3009, Val Acc: 0.1135
Epoch 5/10 - Train Loss: 2.3008, Train Acc: 0.1121 - Val Loss: 2.3006, Val Acc: 0.1135
Epoch 6/10 - Train Loss: 2.3004, Train Acc: 0.1128 - Val Loss: 2.3000, Val Acc: 0.1135
Epoch 7/10 - Train Loss: 2.3006, Train Acc: 0.1125 - Val Loss: 2.3002, Val Acc: 0.1135
Epoch 8/10 - Train Loss: 2.3003, Train Acc: 0.1122 - Val Loss: 2.3000, Val Acc: 0.1135
Epoch 9/10 - Train Loss: 2.3006, Train Acc: 0.1128 - Val Loss: 2.3002, Val Acc: 0.1032
Epoch 10/10 - Train Loss: 2.3002, Train Acc: 0.1133 - Val Loss: 2.3002, Val Acc: 0.1135
