Loading mnist dataset
Initializing Neural Network with 1 hidden layers and hidden sizes [64]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 2/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 3/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 4/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 5/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 6/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 7/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 8/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 9/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
Epoch 10/10 - Train Loss: 1.8014, Train Acc: 0.0993 - Val Loss: 1.7936, Val Acc: 0.1032
