
 Training with NAG
Epoch 1 | Train Loss: 1.2608 | Val Acc: 0.6728
Epoch 2 | Train Loss: 0.4615 | Val Acc: 0.8672
Epoch 3 | Train Loss: 0.3775 | Val Acc: 0.8917
Epoch 4 | Train Loss: 0.3351 | Val Acc: 0.9037
Epoch 5 | Train Loss: 0.3032 | Val Acc: 0.9126
Epoch 6 | Train Loss: 0.2764 | Val Acc: 0.9222
Epoch 7 | Train Loss: 0.2525 | Val Acc: 0.9285
Epoch 8 | Train Loss: 0.2308 | Val Acc: 0.9328
Epoch 9 | Train Loss: 0.2116 | Val Acc: 0.9373
Epoch 10 | Train Loss: 0.1948 | Val Acc: 0.9418
