[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 6 but 'hidden_size' provided 1 values ([64]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 6 hidden layers and hidden sizes [64]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 1.8026, Train Acc: 0.1018 - Val Loss: 1.8040, Val Acc: 0.0980
Epoch 2/10 - Train Loss: 1.8026, Train Acc: 0.1026 - Val Loss: 1.8040, Val Acc: 0.0980
Epoch 3/10 - Train Loss: 1.8026, Train Acc: 0.1002 - Val Loss: 1.8040, Val Acc: 0.0980
Epoch 4/10 - Train Loss: 1.8026, Train Acc: 0.1015 - Val Loss: 1.8040, Val Acc: 0.0980
Epoch 5/10 - Train Loss: 1.8026, Train Acc: 0.1036 - Val Loss: 1.8040, Val Acc: 0.0980
Epoch 6/10 - Train Loss: 1.8026, Train Acc: 0.1023 - Val Loss: 1.8040, Val Acc: 0.0980
Epoch 7/10 - Train Loss: 1.7912, Train Acc: 0.1028 - Val Loss: 1.7944, Val Acc: 0.1028
Epoch 8/10 - Train Loss: 1.8026, Train Acc: 0.1028 - Val Loss: 1.8040, Val Acc: 0.0980
Epoch 9/10 - Train Loss: 1.7912, Train Acc: 0.1028 - Val Loss: 1.7944, Val Acc: 0.1028
Epoch 10/10 - Train Loss: 1.8026, Train Acc: 0.1028 - Val Loss: 1.8040, Val Acc: 0.0980
