[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 2 but 'hidden_size' provided 1 values ([128]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 2 hidden layers and hidden sizes [128]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 2.2998, Train Acc: 0.1050 - Val Loss: 2.2996, Val Acc: 0.1135
Epoch 2/10 - Train Loss: 2.2980, Train Acc: 0.1124 - Val Loss: 2.2975, Val Acc: 0.1135
Epoch 3/10 - Train Loss: 2.2960, Train Acc: 0.1124 - Val Loss: 2.2956, Val Acc: 0.1135
Epoch 4/10 - Train Loss: 2.2941, Train Acc: 0.1124 - Val Loss: 2.2937, Val Acc: 0.1135
Epoch 5/10 - Train Loss: 2.2922, Train Acc: 0.1124 - Val Loss: 2.2917, Val Acc: 0.1135
Epoch 6/10 - Train Loss: 2.2900, Train Acc: 0.1130 - Val Loss: 2.2894, Val Acc: 0.1135
Epoch 7/10 - Train Loss: 2.2878, Train Acc: 0.1153 - Val Loss: 2.2872, Val Acc: 0.1135
Epoch 8/10 - Train Loss: 2.2854, Train Acc: 0.1127 - Val Loss: 2.2846, Val Acc: 0.1142
Epoch 9/10 - Train Loss: 2.2829, Train Acc: 0.1215 - Val Loss: 2.2821, Val Acc: 0.1142
Epoch 10/10 - Train Loss: 2.2801, Train Acc: 0.1224 - Val Loss: 2.2793, Val Acc: 0.1136
