
 Training with RMSPROP
Epoch 1 | Train Loss: 0.1655 | Val Acc: 0.9464
Epoch 2 | Train Loss: 0.1071 | Val Acc: 0.9659
Epoch 3 | Train Loss: 0.0883 | Val Acc: 0.9682
Epoch 4 | Train Loss: 0.0725 | Val Acc: 0.9719
Epoch 5 | Train Loss: 0.0816 | Val Acc: 0.9688
Epoch 6 | Train Loss: 0.0533 | Val Acc: 0.9750
Epoch 7 | Train Loss: 0.0498 | Val Acc: 0.9744
Epoch 8 | Train Loss: 0.0458 | Val Acc: 0.9740
Epoch 9 | Train Loss: 0.0430 | Val Acc: 0.9779
Epoch 10 | Train Loss: 0.0450 | Val Acc: 0.9752
