
 Training with MOMENTUM
Epoch 1 | Train Loss: 1.3933 | Val Acc: 0.6734
Epoch 2 | Train Loss: 0.5132 | Val Acc: 0.8566
Epoch 3 | Train Loss: 0.3788 | Val Acc: 0.8936
Epoch 4 | Train Loss: 0.3316 | Val Acc: 0.9057
Epoch 5 | Train Loss: 0.2997 | Val Acc: 0.9147
Epoch 6 | Train Loss: 0.2735 | Val Acc: 0.9214
Epoch 7 | Train Loss: 0.2502 | Val Acc: 0.9261
Epoch 8 | Train Loss: 0.2301 | Val Acc: 0.9317
Epoch 9 | Train Loss: 0.2123 | Val Acc: 0.9369
Epoch 10 | Train Loss: 0.1966 | Val Acc: 0.9400
