
 Training with MSE
Epoch 1 | Train Loss: 0.0095 | Val Acc: 0.9394
Epoch 2 | Train Loss: 0.0071 | Val Acc: 0.9522
Epoch 3 | Train Loss: 0.0061 | Val Acc: 0.9558
Epoch 4 | Train Loss: 0.0058 | Val Acc: 0.9536
Epoch 5 | Train Loss: 0.0041 | Val Acc: 0.9658
Epoch 6 | Train Loss: 0.0035 | Val Acc: 0.9685
Epoch 7 | Train Loss: 0.0034 | Val Acc: 0.9662
Epoch 8 | Train Loss: 0.0030 | Val Acc: 0.9684
Epoch 9 | Train Loss: 0.0027 | Val Acc: 0.9686
Epoch 10 | Train Loss: 0.0022 | Val Acc: 0.9709
