
--- Training with MSE ---
Epoch 1 | Train Loss: 0.1122 | Val Acc: 0.9283
Epoch 2 | Train Loss: 0.0814 | Val Acc: 0.9454
Epoch 3 | Train Loss: 0.0676 | Val Acc: 0.9528
Epoch 4 | Train Loss: 0.0601 | Val Acc: 0.9546
Epoch 5 | Train Loss: 0.0527 | Val Acc: 0.9597
Epoch 6 | Train Loss: 0.0467 | Val Acc: 0.9621
Epoch 7 | Train Loss: 0.0423 | Val Acc: 0.9645
Epoch 8 | Train Loss: 0.0388 | Val Acc: 0.9668
Epoch 9 | Train Loss: 0.0355 | Val Acc: 0.9689
Epoch 10 | Train Loss: 0.0320 | Val Acc: 0.9700
