[34m[1mwandb[0m: [33mWARNING[0m Architecture Mismatch: 'num_layers' is 5 but 'hidden_size' provided 1 values ([32]). Broadcasting/Slicing will be applied.
Loading mnist dataset
Initializing Neural Network with 5 hidden layers and hidden sizes [32]
Loaded previous global best accuracy: 0.9786
Starting training
Epoch 1/10 - Train Loss: 2.3060, Train Acc: 0.1060 - Val Loss: 2.3055, Val Acc: 0.1135
Epoch 2/10 - Train Loss: 2.3047, Train Acc: 0.1048 - Val Loss: 2.3053, Val Acc: 0.1135
Epoch 3/10 - Train Loss: 2.3025, Train Acc: 0.1083 - Val Loss: 2.3026, Val Acc: 0.0958
Epoch 4/10 - Train Loss: 2.3039, Train Acc: 0.1058 - Val Loss: 2.3041, Val Acc: 0.0982
Epoch 5/10 - Train Loss: 2.3035, Train Acc: 0.1075 - Val Loss: 2.3034, Val Acc: 0.1135
Epoch 6/10 - Train Loss: 2.3041, Train Acc: 0.1087 - Val Loss: 2.3038, Val Acc: 0.1135
Epoch 7/10 - Train Loss: 2.3035, Train Acc: 0.1072 - Val Loss: 2.3034, Val Acc: 0.1028
Epoch 8/10 - Train Loss: 2.3040, Train Acc: 0.1083 - Val Loss: 2.3035, Val Acc: 0.1135
Epoch 9/10 - Train Loss: 2.3034, Train Acc: 0.1058 - Val Loss: 2.3033, Val Acc: 0.0958
Epoch 10/10 - Train Loss: 2.3052, Train Acc: 0.1056 - Val Loss: 2.3043, Val Acc: 0.1135
